franchise,city,state,latitude,longitude,total_locations,norm_per_100,dot_represents
Gloria Jean's,Cairns,QLD,-16.92476,145.77459,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Cairns,QLD,-16.91776,145.77714,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Cairns,QLD,-16.91503,145.78009,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Toowoomba,QLD,-27.55416,151.96475,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Toowoomba,QLD,-27.56383,151.94197,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Toowoomba,QLD,-27.55283,151.94405,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.88792,115.85681,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.96732,115.89521,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.94952,115.86516,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.97833,115.8461,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.93553,115.85333,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.91334,115.86466,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.91472,115.85022,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95745,115.87804,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95998,115.85492,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95855,115.93761,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-32.00992,115.81784,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.99347,115.8666,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95433,115.84347,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.92078,115.88957,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.92697,115.8583,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.93044,115.80577,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.91326,115.83052,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95527,115.8676,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95093,115.79998,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.93215,115.85354,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.87511,115.94836,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.97929,115.8745,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95483,115.87728,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95757,115.89579,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.96591,115.85993,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95988,115.93341,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.97734,115.85595,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.97137,115.91386,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.96661,115.86239,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95089,115.85512,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.94417,115.88892,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.91358,115.86937,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95328,115.86418,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.9583,115.9066,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.92896,115.85459,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Perth,WA,-31.95561,115.85434,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Fremantle,WA,-32.05441,115.75868,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Fremantle,WA,-32.05494,115.75056,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Fremantle,WA,-32.05624,115.74286,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Fremantle,WA,-32.0564,115.74332,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Fremantle,WA,-32.04374,115.74058,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Fremantle,WA,-32.04927,115.73749,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Fremantle,WA,-32.05545,115.75298,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Bunbury,WA,-33.32313,115.63546,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Bunbury,WA,-33.31854,115.64123,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Bunbury,WA,-33.32587,115.63571,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.91232,138.60051,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.94664,138.6156,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.92921,138.62355,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.92804,138.60116,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.92765,138.60123,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.92892,138.60823,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.939,138.62054,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.92887,138.60209,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.92892,138.59481,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.92699,138.60122,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.91171,138.57325,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.93591,138.61183,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.91808,138.60914,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.92591,138.59001,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.96641,138.55692,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.94386,138.59874,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.95828,138.58658,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.918,138.63997,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.90774,138.61817,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.92888,138.6049,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.94058,138.59466,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.92846,138.60707,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.89793,138.58129,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.9101,138.6058,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.93367,138.59439,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Adelaide,SA,-34.9117,138.60133,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Mount Gambier,SA,-37.82883,140.78201,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Mount Gambier,SA,-37.82708,140.77829,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Mount Gambier,SA,-37.82804,140.78253,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Hobart,TAS,-42.89727,147.32367,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Hobart,TAS,-42.87292,147.32975,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Hobart,TAS,-42.88465,147.35069,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Hobart,TAS,-42.88397,147.33651,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Hobart,TAS,-42.89583,147.31372,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Hobart,TAS,-42.88257,147.32776,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Hobart,TAS,-42.87925,147.3184,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Hobart,TAS,-42.91002,147.28778,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Hobart,TAS,-42.86454,147.34587,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Hobart,TAS,-42.87427,147.33621,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Launceston,TAS,-41.4315,147.13066,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Launceston,TAS,-41.43362,147.13609,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Launceston,TAS,-41.43134,147.12614,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.2884,149.11967,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.32153,149.13915,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.28341,149.13419,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.27721,149.11422,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.27228,149.11849,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.28242,149.13207,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.27613,149.13213,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.29857,149.15231,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.27061,149.1031,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.28124,149.1289,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.26004,149.15988,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.2889,149.11448,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Canberra,ACT,-35.31756,149.13606,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Darwin,NT,-12.44444,130.84454,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Darwin,NT,-12.47001,130.87168,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Darwin,NT,-12.47115,130.8459,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Darwin,NT,-12.46424,130.84333,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Darwin,NT,-12.46169,130.84537,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Darwin,NT,-12.46296,130.84485,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Darwin,NT,-12.46222,130.83968,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Alice Springs,NT,-23.70191,133.87287,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Alice Springs,NT,-23.69564,133.87018,400,14.47,1 dot ≈ 1 location
Gloria Jean's,Alice Springs,NT,-23.69958,133.87026,400,14.47,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.884,151.2754,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.75301,151.24133,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.8957,151.24229,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.88951,151.2202,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.84389,151.18215,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.80115,151.16188,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.8208,151.1899,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.86217,151.28556,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.86375,151.23711,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.86458,151.21411,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.90174,151.3021,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.8801,151.23702,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.87192,151.20713,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.86649,151.20723,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.85036,151.19018,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.83396,151.18974,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.98807,151.20328,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.84279,151.17225,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.8715,151.20343,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.89321,151.25787,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.88111,151.14506,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.90065,151.21883,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.90654,151.18746,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.83568,151.19043,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.86509,151.20965,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.9031,151.08757,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.94896,151.24273,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.86504,151.2873,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.85444,151.19847,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.90907,151.20438,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.82016,151.23665,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.904,151.25273,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.86608,151.22499,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.86845,151.21559,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.85978,151.15828,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.85457,151.19663,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.85158,151.2079,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.83001,151.20947,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.8441,151.14621,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.91415,151.22989,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.81839,151.23899,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.80894,151.1773,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.83515,151.16442,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.87613,151.28013,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.88085,151.21162,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.87148,151.13958,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.75824,151.1831,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.8593,151.17911,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.86688,151.2092,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.93406,151.19115,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.93648,151.29108,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.85125,151.21483,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.87031,151.20106,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.87031,151.24985,280,10.13,1 dot ≈ 1 location
The Coffee Club,Sydney,NSW,-33.86245,151.20807,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.81383,151.00331,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.81447,151.00743,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.81343,151.00449,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.83974,150.99595,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.82744,151.00785,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.82212,151.00259,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.81093,151.01715,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.80963,151.00406,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.82279,151.01895,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.80804,150.99455,280,10.13,1 dot ≈ 1 location
The Coffee Club,Parramatta,NSW,-33.79462,150.99177,280,10.13,1 dot ≈ 1 location
The Coffee Club,Newcastle,NSW,-32.92741,151.77758,280,10.13,1 dot ≈ 1 location
The Coffee Club,Newcastle,NSW,-32.929,151.76259,280,10.13,1 dot ≈ 1 location
The Coffee Club,Newcastle,NSW,-32.91635,151.76887,280,10.13,1 dot ≈ 1 location
The Coffee Club,Newcastle,NSW,-32.91649,151.79143,280,10.13,1 dot ≈ 1 location
The Coffee Club,Newcastle,NSW,-32.93535,151.78224,280,10.13,1 dot ≈ 1 location
The Coffee Club,Newcastle,NSW,-32.92684,151.78145,280,10.13,1 dot ≈ 1 location
The Coffee Club,Newcastle,NSW,-32.9256,151.75183,280,10.13,1 dot ≈ 1 location
The Coffee Club,Newcastle,NSW,-32.91061,151.78148,280,10.13,1 dot ≈ 1 location
The Coffee Club,Newcastle,NSW,-32.92295,151.77825,280,10.13,1 dot ≈ 1 location
The Coffee Club,Wollongong,NSW,-34.42516,150.89521,280,10.13,1 dot ≈ 1 location
The Coffee Club,Wollongong,NSW,-34.43016,150.89885,280,10.13,1 dot ≈ 1 location
The Coffee Club,Wollongong,NSW,-34.42775,150.89561,280,10.13,1 dot ≈ 1 location
The Coffee Club,Wollongong,NSW,-34.44148,150.89539,280,10.13,1 dot ≈ 1 location
The Coffee Club,Wollongong,NSW,-34.42254,150.88847,280,10.13,1 dot ≈ 1 location
The Coffee Club,Wollongong,NSW,-34.43311,150.87934,280,10.13,1 dot ≈ 1 location
The Coffee Club,Wollongong,NSW,-34.42638,150.90912,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.82185,144.88029,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.82533,145.05044,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.83385,144.85767,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.85177,144.96321,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.83417,144.97005,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.80135,144.97709,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.82981,144.98141,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.78732,144.96608,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.85116,145.00984,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.86656,144.96738,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.76088,144.94525,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.819,144.95958,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.82623,144.97913,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.80211,144.96812,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.81402,144.96251,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.78934,144.98435,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.87657,144.97842,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.8379,145.07141,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.79919,144.95054,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.78047,144.9554,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.7885,144.96873,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.81509,144.96351,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.84427,144.95008,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.78202,144.96118,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.82484,145.00043,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.82996,144.94213,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.859,144.96352,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.81901,144.96762,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.80627,145.07189,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.83916,144.92985,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.76754,144.95475,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.81646,144.92537,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.82395,144.93748,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.77319,144.9976,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.80427,145.04312,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.81694,144.95826,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.78644,144.88393,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.74561,144.84549,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.84638,144.89291,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.81385,144.97309,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.78097,145.03489,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.78811,144.93273,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.75831,144.91525,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.85372,144.92309,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.7989,144.98352,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.77928,144.95334,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.82214,144.93824,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.88108,144.98457,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.75649,144.9347,280,10.13,1 dot ≈ 1 location
The Coffee Club,Melbourne,VIC,-37.86144,145.00051,280,10.13,1 dot ≈ 1 location
The Coffee Club,Geelong,VIC,-38.14971,144.36351,280,10.13,1 dot ≈ 1 location
The Coffee Club,Geelong,VIC,-38.15293,144.3541,280,10.13,1 dot ≈ 1 location
The Coffee Club,Geelong,VIC,-38.14641,144.36769,280,10.13,1 dot ≈ 1 location
The Coffee Club,Geelong,VIC,-38.15725,144.35132,280,10.13,1 dot ≈ 1 location
The Coffee Club,Geelong,VIC,-38.14023,144.36492,280,10.13,1 dot ≈ 1 location
The Coffee Club,Geelong,VIC,-38.14625,144.36644,280,10.13,1 dot ≈ 1 location
The Coffee Club,Geelong,VIC,-38.15532,144.37174,280,10.13,1 dot ≈ 1 location
The Coffee Club,Ballarat,VIC,-37.55227,143.85962,280,10.13,1 dot ≈ 1 location
The Coffee Club,Ballarat,VIC,-37.56441,143.8516,280,10.13,1 dot ≈ 1 location
The Coffee Club,Ballarat,VIC,-37.56069,143.85003,280,10.13,1 dot ≈ 1 location
The Coffee Club,Ballarat,VIC,-37.5589,143.84893,280,10.13,1 dot ≈ 1 location
The Coffee Club,Ballarat,VIC,-37.57167,143.84858,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.49253,152.98408,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.50257,153.02191,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.4697,153.025,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.46507,153.00172,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.44258,153.02549,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.45729,153.05393,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.47102,153.01374,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.48004,152.97401,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.45748,152.98885,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.50059,153.00829,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.49915,153.10329,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.45472,152.99874,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.46945,153.03129,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.49393,153.00591,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.45186,153.03701,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.49258,153.00756,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.48856,153.05762,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.49635,152.97569,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.49924,152.9587,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.46546,153.01761,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.45674,153.00435,280,10.13,1 dot ≈ 1 location
The Coffee Club,Brisbane,QLD,-27.46606,153.09576,280,10.13,1 dot ≈ 1 location
