dot_id,place,state,latitude,longitude,cafe_count_proxy,analysis_area_km2,cafes_per_100km2,dot_value_cafes
Sydney_357,Sydney,NSW,-33.884668,151.344196,4200,12367,34.0,5
Sydney_358,Sydney,NSW,-33.777942,151.122575,4200,12367,34.0,5
Sydney_359,Sydney,NSW,-33.990017,151.213023,4200,12367,34.0,5
Sydney_360,Sydney,NSW,-33.786251,151.314185,4200,12367,34.0,5
Sydney_361,Sydney,NSW,-33.878663,151.055716,4200,12367,34.0,5
Sydney_362,Sydney,NSW,-33.949187,151.314331,4200,12367,34.0,5
Sydney_363,Sydney,NSW,-33.74852,151.189803,4200,12367,34.0,5
Sydney_364,Sydney,NSW,-33.97835,151.130029,4200,12367,34.0,5
Sydney_365,Sydney,NSW,-33.844737,151.355704,4200,12367,34.0,5
Sydney_366,Sydney,NSW,-33.803568,151.080037,4200,12367,34.0,5
Sydney_367,Sydney,NSW,-33.987734,151.256284,4200,12367,34.0,5
Sydney_368,Sydney,NSW,-33.757237,151.267059,4200,12367,34.0,5
Sydney_369,Sydney,NSW,-33.911623,151.069467,4200,12367,34.0,5
Sydney_370,Sydney,NSW,-33.911958,151.352443,4200,12367,34.0,5
Sydney_371,Sydney,NSW,-33.752721,151.147306,4200,12367,34.0,5
Sydney_372,Sydney,NSW,-33.983947,151.181542,4200,12367,34.0,5
Sydney_373,Sydney,NSW,-33.801418,151.320975,4200,12367,34.0,5
Sydney_374,Sydney,NSW,-33.844952,151.069883,4200,12367,34.0,5
Sydney_375,Sydney,NSW,-33.959683,151.297567,4200,12367,34.0,5
Sydney_376,Sydney,NSW,-33.744998,151.231003,4200,12367,34.0,5
Sydney_377,Sydney,NSW,-33.948265,151.101398,4200,12367,34.0,5
Sydney_378,Sydney,NSW,-33.86505,151.352897,4200,12367,34.0,5
Sydney_379,Sydney,NSW,-33.777731,151.09627,4200,12367,34.0,5
Sydney_380,Sydney,NSW,-33.992582,151.231809,4200,12367,34.0,5
Sydney_381,Sydney,NSW,-33.761704,151.304487,4200,12367,34.0,5
Sydney_382,Sydney,NSW,-33.891479,151.067089,4200,12367,34.0,5
Sydney_383,Sydney,NSW,-33.927024,151.335846,4200,12367,34.0,5
Sydney_384,Sydney,NSW,-33.74304,151.171546,4200,12367,34.0,5
Sydney_385,Sydney,NSW,-33.978741,151.146686,4200,12367,34.0,5
Sydney_386,Sydney,NSW,-33.83125,151.35754,4200,12367,34.0,5
Sydney_387,Sydney,NSW,-33.819504,151.074354,4200,12367,34.0,5
Sydney_388,Sydney,NSW,-33.972139,151.279451,4200,12367,34.0,5
Sydney_389,Sydney,NSW,-33.755257,151.245412,4200,12367,34.0,5
Sydney_390,Sydney,NSW,-33.923094,151.084093,4200,12367,34.0,5
Sydney_391,Sydney,NSW,-33.899846,151.362215,4200,12367,34.0,5
Sydney_392,Sydney,NSW,-33.767334,151.117443,4200,12367,34.0,5
Sydney_393,Sydney,NSW,-33.996627,151.195568,4200,12367,34.0,5
Sydney_394,Sydney,NSW,-33.779375,151.330377,4200,12367,34.0,5
Sydney_395,Sydney,NSW,-33.869738,151.056926,4200,12367,34.0,5
Sydney_396,Sydney,NSW,-33.966914,151.318573,4200,12367,34.0,5
Sydney_397,Sydney,NSW,-33.735767,151.208278,4200,12367,34.0,5
Sydney_398,Sydney,NSW,-33.958459,151.112533,4200,12367,34.0,5
Sydney_399,Sydney,NSW,-33.840105,151.368567,4200,12367,34.0,5
Sydney_400,Sydney,NSW,-33.797267,151.074718,4200,12367,34.0,5
Sydney_401,Sydney,NSW,-33.998599,151.239154,4200,12367,34.0,5
Sydney_402,Sydney,NSW,-33.758975,151.282699,4200,12367,34.0,5
Sydney_403,Sydney,NSW,-33.904456,151.070037,4200,12367,34.0,5
Sydney_404,Sydney,NSW,-33.91282,151.342504,4200,12367,34.0,5
Sydney_405,Sydney,NSW,-33.753476,151.158062,4200,12367,34.0,5
Sydney_406,Sydney,NSW,-33.995262,151.160674,4200,12367,34.0,5
Sydney_407,Sydney,NSW,-33.802994,151.338278,4200,12367,34.0,5
Sydney_408,Sydney,NSW,-33.84117,151.062786,4200,12367,34.0,5
Sydney_409,Sydney,NSW,-33.980282,151.292155,4200,12367,34.0,5
Sydney_410,Sydney,NSW,-33.739257,151.239699,4200,12367,34.0,5
Sydney_411,Sydney,NSW,-33.950159,151.095751,4200,12367,34.0,5
Sydney_412,Sydney,NSW,-33.876787,151.354193,4200,12367,34.0,5
Sydney_413,Sydney,NSW,-33.775879,151.097191,4200,12367,34.0,5
Sydney_414,Sydney,NSW,-33.994375,151.207124,4200,12367,34.0,5
Sydney_415,Sydney,NSW,-33.771084,151.324608,4200,12367,34.0,5
Sydney_416,Sydney,NSW,-33.890339,151.048012,4200,12367,34.0,5
Sydney_417,Sydney,NSW,-33.942483,151.347184,4200,12367,34.0,5
Sydney_418,Sydney,NSW,-33.746921,151.178096,4200,12367,34.0,5
Sydney_419,Sydney,NSW,-33.977151,151.136902,4200,12367,34.0,5
Sydney_420,Sydney,NSW,-33.830617,151.358219,4200,12367,34.0,5
Sydney_421,Sydney,NSW,-33.816997,151.074807,4200,12367,34.0,5
Sydney_422,Sydney,NSW,-33.990544,151.260165,4200,12367,34.0,5
Sydney_423,Sydney,NSW,-33.738185,151.260606,4200,12367,34.0,5
Sydney_424,Sydney,NSW,-33.920786,151.075728,4200,12367,34.0,5
Sydney_425,Sydney,NSW,-33.91669,151.365739,4200,12367,34.0,5
Sydney_426,Sydney,NSW,-33.753203,151.124468,4200,12367,34.0,5
Sydney_427,Sydney,NSW,-34.001092,151.170185,4200,12367,34.0,5
Sydney_428,Sydney,NSW,-33.790127,151.325664,4200,12367,34.0,5
Sydney_429,Sydney,NSW,-33.846021,151.047625,4200,12367,34.0,5
Sydney_430,Sydney,NSW,-33.969511,151.318552,4200,12367,34.0,5
Sydney_431,Sydney,NSW,-33.72871,151.220415,4200,12367,34.0,5
Sydney_432,Sydney,NSW,-33.956568,151.101196,4200,12367,34.0,5
Sydney_433,Sydney,NSW,-33.853735,151.360467,4200,12367,34.0,5
Sydney_434,Sydney,NSW,-33.788163,151.082123,4200,12367,34.0,5
Sydney_435,Sydney,NSW,-33.996951,151.229145,4200,12367,34.0,5
Sydney_436,Sydney,NSW,-33.761878,151.303799,4200,12367,34.0,5
Sydney_437,Sydney,NSW,-33.907975,151.055167,4200,12367,34.0,5
Sydney_438,Sydney,NSW,-33.934982,151.356833,4200,12367,34.0,5
Sydney_439,Sydney,NSW,-33.746676,151.168174,4200,12367,34.0,5
Sydney_440,Sydney,NSW,-33.995355,151.13701,4200,12367,34.0,5
Sydney_441,Sydney,NSW,-33.808223,151.351116,4200,12367,34.0,5
Sydney_442,Sydney,NSW,-33.817546,151.058141,4200,12367,34.0,5
Sydney_443,Sydney,NSW,-33.979783,151.285325,4200,12367,34.0,5
Sydney_444,Sydney,NSW,-33.741686,151.240377,4200,12367,34.0,5
Sydney_445,Sydney,NSW,-33.951786,151.075417,4200,12367,34.0,5
Sydney_446,Sydney,NSW,-33.891857,151.360308,4200,12367,34.0,5
Sydney_447,Sydney,NSW,-33.772836,151.107727,4200,12367,34.0,5
Sydney_448,Sydney,NSW,-34.006581,151.203779,4200,12367,34.0,5
Sydney_449,Sydney,NSW,-33.76923,151.32665,4200,12367,34.0,5
Sydney_450,Sydney,NSW,-33.867315,151.056497,4200,12367,34.0,5
Sydney_451,Sydney,NSW,-33.960411,151.342557,4200,12367,34.0,5
Sydney_452,Sydney,NSW,-33.725393,151.180865,4200,12367,34.0,5
Sydney_453,Sydney,NSW,-33.974452,151.109146,4200,12367,34.0,5
Sydney_454,Sydney,NSW,-33.838032,151.364342,4200,12367,34.0,5
Sydney_455,Sydney,NSW,-33.794735,151.070628,4200,12367,34.0,5
Sydney_456,Sydney,NSW,-33.990082,151.261908,4200,12367,34.0,5
Sydney_457,Sydney,NSW,-33.740146,151.284356,4200,12367,34.0,5
Sydney_458,Sydney,NSW,-33.907026,151.055862,4200,12367,34.0,5
Sydney_459,Sydney,NSW,-33.921587,151.350701,4200,12367,34.0,5
Sydney_460,Sydney,NSW,-33.748674,151.129629,4200,12367,34.0,5
Sydney_461,Sydney,NSW,-34.008796,151.163107,4200,12367,34.0,5
Sydney_462,Sydney,NSW,-33.792745,151.339837,4200,12367,34.0,5
Sydney_463,Sydney,NSW,-33.838986,151.048022,4200,12367,34.0,5
Sydney_464,Sydney,NSW,-33.984729,151.304749,4200,12367,34.0,5
Sydney_465,Sydney,NSW,-33.727252,151.233582,4200,12367,34.0,5
Sydney_466,Sydney,NSW,-33.949191,151.083448,4200,12367,34.0,5
Sydney_467,Sydney,NSW,-33.869738,151.382458,4200,12367,34.0,5
Sydney_468,Sydney,NSW,-33.779894,151.096193,4200,12367,34.0,5
Sydney_469,Sydney,NSW,-34.005255,151.229405,4200,12367,34.0,5
Sydney_470,Sydney,NSW,-33.769313,151.313308,4200,12367,34.0,5
Sydney_471,Sydney,NSW,-33.886709,151.039667,4200,12367,34.0,5
Sydney_472,Sydney,NSW,-33.935348,151.348315,4200,12367,34.0,5
Sydney_473,Sydney,NSW,-33.738676,151.167284,4200,12367,34.0,5
Sydney_474,Sydney,NSW,-33.991717,151.13852,4200,12367,34.0,5
Sydney_475,Sydney,NSW,-33.82166,151.379005,4200,12367,34.0,5
Sydney_476,Sydney,NSW,-33.803953,151.05371,4200,12367,34.0,5
Sydney_477,Sydney,NSW,-33.991397,151.27025,4200,12367,34.0,5
Sydney_478,Sydney,NSW,-33.728264,151.27063,4200,12367,34.0,5
Sydney_479,Sydney,NSW,-33.936287,151.049676,4200,12367,34.0,5
Sydney_480,Sydney,NSW,-33.896706,151.37297,4200,12367,34.0,5
Sydney_481,Sydney,NSW,-33.747682,151.118295,4200,12367,34.0,5
Sydney_482,Sydney,NSW,-34.013587,151.173957,4200,12367,34.0,5
Sydney_483,Sydney,NSW,-33.783358,151.336514,4200,12367,34.0,5
Sydney_484,Sydney,NSW,-33.857815,151.041836,4200,12367,34.0,5
Sydney_485,Sydney,NSW,-33.981671,151.325104,4200,12367,34.0,5
Sydney_486,Sydney,NSW,-33.734027,151.195934,4200,12367,34.0,5
Sydney_487,Sydney,NSW,-33.964401,151.096933,4200,12367,34.0,5
Sydney_488,Sydney,NSW,-33.848369,151.384446,4200,12367,34.0,5
Sydney_489,Sydney,NSW,-33.784514,151.072773,4200,12367,34.0,5
Sydney_490,Sydney,NSW,-34.005065,151.241008,4200,12367,34.0,5
Sydney_491,Sydney,NSW,-33.74569,151.310434,4200,12367,34.0,5
Sydney_492,Sydney,NSW,-33.907627,151.037307,4200,12367,34.0,5
Sydney_493,Sydney,NSW,-33.928462,151.359957,4200,12367,34.0,5
Sydney_494,Sydney,NSW,-33.734756,151.149041,4200,12367,34.0,5
Sydney_495,Sydney,NSW,-34.002506,151.15219,4200,12367,34.0,5
Sydney_496,Sydney,NSW,-33.801037,151.351595,4200,12367,34.0,5
Sydney_497,Sydney,NSW,-33.83227,151.04695,4200,12367,34.0,5
Sydney_498,Sydney,NSW,-33.995805,151.292066,4200,12367,34.0,5
Sydney_499,Sydney,NSW,-33.7258,151.240823,4200,12367,34.0,5
Sydney_500,Sydney,NSW,-33.943919,151.068083,4200,12367,34.0,5
Sydney_501,Sydney,NSW,-33.879053,151.376,4200,12367,34.0,5
Sydney_502,Sydney,NSW,-33.752321,151.09787,4200,12367,34.0,5
Sydney_503,Sydney,NSW,-34.001705,151.20541,4200,12367,34.0,5
Sydney_504,Sydney,NSW,-33.76008,151.332108,4200,12367,34.0,5
Sydney_505,Sydney,NSW,-33.882566,151.033709,4200,12367,34.0,5
Sydney_506,Sydney,NSW,-33.961609,151.351663,4200,12367,34.0,5
Sydney_507,Sydney,NSW,-33.729055,151.183829,4200,12367,34.0,5
Sydney_508,Sydney,NSW,-33.997239,151.110737,4200,12367,34.0,5
Sydney_509,Sydney,NSW,-33.831853,151.387954,4200,12367,34.0,5
Sydney_510,Sydney,NSW,-33.800671,151.063243,4200,12367,34.0,5
Sydney_511,Sydney,NSW,-34.014912,151.260317,4200,12367,34.0,5
Sydney_512,Sydney,NSW,-33.741004,151.288387,4200,12367,34.0,5
Sydney_513,Sydney,NSW,-33.924596,151.038,4200,12367,34.0,5
Sydney_514,Sydney,NSW,-33.909769,151.374131,4200,12367,34.0,5
Sydney_515,Sydney,NSW,-33.737658,151.113841,4200,12367,34.0,5
Sydney_516,Sydney,NSW,-34.004849,151.174843,4200,12367,34.0,5
Sydney_517,Sydney,NSW,-33.784418,151.341589,4200,12367,34.0,5
Sydney_518,Sydney,NSW,-33.843298,151.045397,4200,12367,34.0,5
Sydney_519,Sydney,NSW,-33.9805,151.316025,4200,12367,34.0,5
Sydney_520,Sydney,NSW,-33.728458,151.214726,4200,12367,34.0,5
Sydney_521,Sydney,NSW,-33.971961,151.088098,4200,12367,34.0,5
Sydney_522,Sydney,NSW,-33.872491,151.375081,4200,12367,34.0,5
Sydney_523,Sydney,NSW,-33.774427,151.077451,4200,12367,34.0,5
Sydney_524,Sydney,NSW,-34.014681,151.233717,4200,12367,34.0,5
Sydney_525,Sydney,NSW,-33.748401,151.310619,4200,12367,34.0,5
Sydney_526,Sydney,NSW,-33.896214,151.033959,4200,12367,34.0,5
Sydney_527,Sydney,NSW,-33.952351,151.356603,4200,12367,34.0,5
Sydney_528,Sydney,NSW,-33.732794,151.155724,4200,12367,34.0,5
Sydney_529,Sydney,NSW,-33.99932,151.13848,4200,12367,34.0,5
Sydney_530,Sydney,NSW,-33.805756,151.378597,4200,12367,34.0,5
Sydney_531,Sydney,NSW,-33.823991,151.049396,4200,12367,34.0,5
Sydney_532,Sydney,NSW,-34.000126,151.282097,4200,12367,34.0,5
Sydney_533,Sydney,NSW,-33.726667,151.247486,4200,12367,34.0,5
Sydney_534,Sydney,NSW,-33.94757,151.052105,4200,12367,34.0,5
Sydney_535,Sydney,NSW,-33.886626,151.374167,4200,12367,34.0,5
Sydney_536,Sydney,NSW,-33.756289,151.109592,4200,12367,34.0,5
Sydney_537,Sydney,NSW,-34.012644,151.184052,4200,12367,34.0,5
Sydney_538,Sydney,NSW,-33.764474,151.347275,4200,12367,34.0,5
Sydney_539,Sydney,NSW,-33.868355,151.023706,4200,12367,34.0,5
Sydney_540,Sydney,NSW,-33.966151,151.349428,4200,12367,34.0,5
Sydney_541,Sydney,NSW,-33.716503,151.201177,4200,12367,34.0,5
Sydney_542,Sydney,NSW,-33.973413,151.101817,4200,12367,34.0,5
Sydney_543,Sydney,NSW,-33.849731,151.380532,4200,12367,34.0,5
Sydney_544,Sydney,NSW,-33.787638,151.066701,4200,12367,34.0,5
Sydney_545,Sydney,NSW,-34.003788,151.24761,4200,12367,34.0,5
Sydney_546,Sydney,NSW,-33.734628,151.293908,4200,12367,34.0,5
Sydney_547,Sydney,NSW,-33.92661,151.042281,4200,12367,34.0,5
Sydney_548,Sydney,NSW,-33.918102,151.367328,4200,12367,34.0,5
Sydney_549,Sydney,NSW,-33.735651,151.133596,4200,12367,34.0,5
Sydney_550,Sydney,NSW,-34.00036,151.155158,4200,12367,34.0,5
Sydney_551,Sydney,NSW,-33.794645,151.379084,4200,12367,34.0,5
Sydney_552,Sydney,NSW,-33.8263,151.034696,4200,12367,34.0,5
Sydney_553,Sydney,NSW,-33.983742,151.313721,4200,12367,34.0,5
Sydney_554,Sydney,NSW,-33.716164,151.23896,4200,12367,34.0,5
Sydney_555,Sydney,NSW,-33.972122,151.070272,4200,12367,34.0,5
Sydney_556,Sydney,NSW,-33.870209,151.381022,4200,12367,34.0,5
Sydney_557,Sydney,NSW,-33.769372,151.084614,4200,12367,34.0,5
Sydney_558,Sydney,NSW,-34.018719,151.215696,4200,12367,34.0,5
Sydney_559,Sydney,NSW,-33.752434,151.322749,4200,12367,34.0,5
Sydney_560,Sydney,NSW,-33.891766,151.023601,4200,12367,34.0,5
Sydney_561,Sydney,NSW,-33.964265,151.34968,4200,12367,34.0,5
Sydney_562,Sydney,NSW,-33.716381,151.178332,4200,12367,34.0,5
Sydney_563,Sydney,NSW,-34.006131,151.123235,4200,12367,34.0,5
Sydney_564,Sydney,NSW,-33.817874,151.37847,4200,12367,34.0,5
Sydney_565,Sydney,NSW,-33.794594,151.041237,4200,12367,34.0,5
Sydney_566,Sydney,NSW,-34.018425,151.278899,4200,12367,34.0,5
Sydney_567,Sydney,NSW,-33.73137,151.268937,4200,12367,34.0,5
Sydney_568,Sydney,NSW,-33.935765,151.03863,4200,12367,34.0,5
Sydney_569,Sydney,NSW,-33.918775,151.381807,4200,12367,34.0,5
Sydney_570,Sydney,NSW,-33.738567,151.103561,4200,12367,34.0,5
Sydney_571,Sydney,NSW,-34.011949,151.170376,4200,12367,34.0,5
Sydney_572,Sydney,NSW,-33.770715,151.347189,4200,12367,34.0,5
Sydney_573,Sydney,NSW,-33.856882,151.013378,4200,12367,34.0,5
Sydney_574,Sydney,NSW,-33.975851,151.34226,4200,12367,34.0,5
Sydney_575,Sydney,NSW,-33.712876,151.221132,4200,12367,34.0,5
Sydney_576,Sydney,NSW,-33.972339,151.0793,4200,12367,34.0,5
Sydney_577,Sydney,NSW,-33.847371,151.388859,4200,12367,34.0,5
Sydney_578,Sydney,NSW,-33.771341,151.066202,4200,12367,34.0,5
Sydney_579,Sydney,NSW,-34.014328,151.234404,4200,12367,34.0,5
Sydney_580,Sydney,NSW,-33.749979,151.315671,4200,12367,34.0,5
Sydney_581,Sydney,NSW,-33.897085,151.023594,4200,12367,34.0,5
Sydney_582,Sydney,NSW,-33.938839,151.374203,4200,12367,34.0,5
Sydney_583,Sydney,NSW,-33.721475,151.140325,4200,12367,34.0,5
Sydney_584,Sydney,NSW,-34.01623,151.122908,4200,12367,34.0,5
Sydney_585,Sydney,NSW,-33.803717,151.386413,4200,12367,34.0,5
Sydney_586,Sydney,NSW,-33.810531,151.033642,4200,12367,34.0,5
Sydney_587,Sydney,NSW,-34.000313,151.292273,4200,12367,34.0,5
Sydney_588,Sydney,NSW,-33.712042,151.250184,4200,12367,34.0,5
Sydney_589,Sydney,NSW,-33.955957,151.063303,4200,12367,34.0,5
Sydney_590,Sydney,NSW,-33.894833,151.390759,4200,12367,34.0,5
Sydney_591,Sydney,NSW,-33.753963,151.093261,4200,12367,34.0,5
Sydney_592,Sydney,NSW,-34.033362,151.196901,4200,12367,34.0,5
Sydney_593,Sydney,NSW,-33.756657,151.330002,4200,12367,34.0,5
Sydney_594,Sydney,NSW,-33.863383,151.031017,4200,12367,34.0,5
Sydney_595,Sydney,NSW,-33.971894,151.363621,4200,12367,34.0,5
Sydney_596,Sydney,NSW,-33.704016,151.179301,4200,12367,34.0,5
Sydney_597,Sydney,NSW,-33.998653,151.092771,4200,12367,34.0,5
Sydney_598,Sydney,NSW,-33.826853,151.381044,4200,12367,34.0,5
Sydney_599,Sydney,NSW,-33.779485,151.049204,4200,12367,34.0,5
Sydney_600,Sydney,NSW,-34.009851,151.253631,4200,12367,34.0,5
Sydney_601,Sydney,NSW,-33.727771,151.288483,4200,12367,34.0,5
Sydney_602,Sydney,NSW,-33.932599,151.03646,4200,12367,34.0,5
Sydney_603,Sydney,NSW,-33.931511,151.384575,4200,12367,34.0,5
Sydney_604,Sydney,NSW,-33.732096,151.13423,4200,12367,34.0,5
Sydney_605,Sydney,NSW,-34.024502,151.159614,4200,12367,34.0,5
Sydney_606,Sydney,NSW,-33.787129,151.380467,4200,12367,34.0,5
Sydney_607,Sydney,NSW,-33.838792,151.032981,4200,12367,34.0,5
Sydney_608,Sydney,NSW,-33.982701,151.328528,4200,12367,34.0,5
Sydney_609,Sydney,NSW,-33.709794,151.232261,4200,12367,34.0,5
Sydney_610,Sydney,NSW,-33.973303,151.07529,4200,12367,34.0,5
Sydney_611,Sydney,NSW,-33.867109,151.409792,4200,12367,34.0,5
Sydney_612,Sydney,NSW,-33.761748,151.080948,4200,12367,34.0,5
Sydney_613,Sydney,NSW,-34.029911,151.225662,4200,12367,34.0,5
Sydney_614,Sydney,NSW,-33.751186,151.317575,4200,12367,34.0,5
Sydney_615,Sydney,NSW,-33.88558,151.028395,4200,12367,34.0,5
Sydney_616,Sydney,NSW,-33.948445,151.37606,4200,12367,34.0,5
Sydney_617,Sydney,NSW,-33.717107,151.154903,4200,12367,34.0,5
Sydney_618,Sydney,NSW,-33.998995,151.121316,4200,12367,34.0,5
Sydney_619,Sydney,NSW,-33.80933,151.374407,4200,12367,34.0,5
Sydney_620,Sydney,NSW,-33.804509,151.029861,4200,12367,34.0,5
Sydney_621,Sydney,NSW,-34.016813,151.292526,4200,12367,34.0,5
Sydney_622,Sydney,NSW,-33.719113,151.261766,4200,12367,34.0,5
Sydney_623,Sydney,NSW,-33.943116,151.041676,4200,12367,34.0,5
Sydney_624,Sydney,NSW,-33.909987,151.402274,4200,12367,34.0,5
Sydney_625,Sydney,NSW,-33.724543,151.102628,4200,12367,34.0,5
Sydney_626,Sydney,NSW,-34.037184,151.186206,4200,12367,34.0,5
Sydney_627,Sydney,NSW,-33.754567,151.352829,4200,12367,34.0,5
Sydney_628,Sydney,NSW,-33.855755,151.01215,4200,12367,34.0,5
Sydney_629,Sydney,NSW,-33.979592,151.353648,4200,12367,34.0,5
Sydney_630,Sydney,NSW,-33.716138,151.203617,4200,12367,34.0,5
Sydney_631,Sydney,NSW,-33.994072,151.087585,4200,12367,34.0,5
Sydney_632,Sydney,NSW,-33.845964,151.407339,4200,12367,34.0,5
Sydney_633,Sydney,NSW,-33.776371,151.063649,4200,12367,34.0,5
Sydney_634,Sydney,NSW,-34.029703,151.265127,4200,12367,34.0,5
Sydney_635,Sydney,NSW,-33.724903,151.322162,4200,12367,34.0,5
Sydney_636,Sydney,NSW,-33.921179,151.014472,4200,12367,34.0,5
Sydney_637,Sydney,NSW,-33.937618,151.379722,4200,12367,34.0,5
Sydney_638,Sydney,NSW,-33.709116,151.130591,4200,12367,34.0,5
Sydney_639,Sydney,NSW,-34.012672,151.145976,4200,12367,34.0,5
Sydney_640,Sydney,NSW,-33.799565,151.379056,4200,12367,34.0,5
Sydney_641,Sydney,NSW,-33.816323,151.026337,4200,12367,34.0,5
Sydney_642,Sydney,NSW,-34.009851,151.32776,4200,12367,34.0,5
Sydney_643,Sydney,NSW,-33.717421,151.249215,4200,12367,34.0,5
Sydney_644,Sydney,NSW,-33.963965,151.045839,4200,12367,34.0,5
Sydney_645,Sydney,NSW,-33.884509,151.399741,4200,12367,34.0,5
Sydney_646,Sydney,NSW,-33.753421,151.088604,4200,12367,34.0,5
Sydney_647,Sydney,NSW,-34.036069,151.204209,4200,12367,34.0,5
Sydney_648,Sydney,NSW,-33.747438,151.329696,4200,12367,34.0,5
Sydney_649,Sydney,NSW,-33.871455,151.01812,4200,12367,34.0,5
Sydney_650,Sydney,NSW,-33.962234,151.352923,4200,12367,34.0,5
Sydney_651,Sydney,NSW,-33.697651,151.182789,4200,12367,34.0,5
Sydney_652,Sydney,NSW,-34.018528,151.105352,4200,12367,34.0,5
Sydney_653,Sydney,NSW,-33.832151,151.395303,4200,12367,34.0,5
Sydney_654,Sydney,NSW,-33.791195,151.028266,4200,12367,34.0,5
Sydney_655,Sydney,NSW,-34.0223,151.279557,4200,12367,34.0,5
Sydney_656,Sydney,NSW,-33.717533,151.270655,4200,12367,34.0,5
Sydney_657,Sydney,NSW,-33.94178,151.040545,4200,12367,34.0,5
Sydney_658,Sydney,NSW,-33.916975,151.382063,4200,12367,34.0,5
Sydney_659,Sydney,NSW,-33.727284,151.09848,4200,12367,34.0,5
Sydney_660,Sydney,NSW,-34.029959,151.160968,4200,12367,34.0,5
Sydney_661,Sydney,NSW,-33.769043,151.363793,4200,12367,34.0,5
Sydney_662,Sydney,NSW,-33.849171,151.02522,4200,12367,34.0,5
Sydney_663,Sydney,NSW,-34.004782,151.339526,4200,12367,34.0,5
Sydney_664,Sydney,NSW,-33.695329,151.217965,4200,12367,34.0,5
Sydney_665,Sydney,NSW,-33.989091,151.079365,4200,12367,34.0,5
Sydney_666,Sydney,NSW,-33.869463,151.397588,4200,12367,34.0,5
Sydney_667,Sydney,NSW,-33.761087,151.04592,4200,12367,34.0,5
Sydney_668,Sydney,NSW,-34.028043,151.243674,4200,12367,34.0,5
Sydney_669,Sydney,NSW,-33.730584,151.32358,4200,12367,34.0,5
Sydney_670,Sydney,NSW,-33.907225,151.015885,4200,12367,34.0,5
Sydney_671,Sydney,NSW,-33.94111,151.387571,4200,12367,34.0,5
Sydney_672,Sydney,NSW,-33.712962,151.149741,4200,12367,34.0,5
Sydney_673,Sydney,NSW,-34.01748,151.126128,4200,12367,34.0,5
Sydney_674,Sydney,NSW,-33.80526,151.407405,4200,12367,34.0,5
Sydney_675,Sydney,NSW,-33.820761,151.028495,4200,12367,34.0,5
Sydney_676,Sydney,NSW,-34.023344,151.305813,4200,12367,34.0,5
Sydney_677,Sydney,NSW,-33.71702,151.251717,4200,12367,34.0,5
Sydney_678,Sydney,NSW,-33.957313,151.025265,4200,12367,34.0,5
Sydney_679,Sydney,NSW,-33.893475,151.411586,4200,12367,34.0,5
Sydney_680,Sydney,NSW,-33.729134,151.076042,4200,12367,34.0,5
Sydney_681,Sydney,NSW,-34.030522,151.183374,4200,12367,34.0,5
Sydney_682,Sydney,NSW,-33.750002,151.362173,4200,12367,34.0,5
Sydney_683,Sydney,NSW,-33.875958,151.00591,4200,12367,34.0,5
Sydney_684,Sydney,NSW,-33.977933,151.361627,4200,12367,34.0,5
Sydney_685,Sydney,NSW,-33.695958,151.189942,4200,12367,34.0,5
Sydney_686,Sydney,NSW,-33.988507,151.08826,4200,12367,34.0,5
Sydney_687,Sydney,NSW,-33.832211,151.404126,4200,12367,34.0,5
Sydney_688,Sydney,NSW,-33.778692,151.030578,4200,12367,34.0,5
Sydney_689,Sydney,NSW,-34.037624,151.268231,4200,12367,34.0,5
Sydney_690,Sydney,NSW,-33.713804,151.31116,4200,12367,34.0,5
Sydney_691,Sydney,NSW,-33.921504,151.030483,4200,12367,34.0,5
Sydney_692,Sydney,NSW,-33.931341,151.392629,4200,12367,34.0,5
Sydney_693,Sydney,NSW,-33.71784,151.123828,4200,12367,34.0,5
Sydney_694,Sydney,NSW,-34.030596,151.159373,4200,12367,34.0,5
Sydney_695,Sydney,NSW,-33.780981,151.377461,4200,12367,34.0,5
Sydney_696,Sydney,NSW,-33.822817,151.019446,4200,12367,34.0,5
Sydney_697,Sydney,NSW,-34.001061,151.33442,4200,12367,34.0,5
Sydney_698,Sydney,NSW,-33.693356,151.230758,4200,12367,34.0,5
Sydney_699,Sydney,NSW,-33.974281,151.047167,4200,12367,34.0,5
Sydney_700,Sydney,NSW,-33.869987,151.408188,4200,12367,34.0,5
Sydney_701,Sydney,NSW,-33.747578,151.074066,4200,12367,34.0,5
Sydney_702,Sydney,NSW,-34.032519,151.219645,4200,12367,34.0,5
Sydney_703,Sydney,NSW,-33.733574,151.351999,4200,12367,34.0,5
Sydney_704,Sydney,NSW,-33.89383,151.017265,4200,12367,34.0,5
Sydney_705,Sydney,NSW,-33.968973,151.374568,4200,12367,34.0,5
Sydney_706,Sydney,NSW,-33.710717,151.153614,4200,12367,34.0,5
Sydney_707,Sydney,NSW,-34.018247,151.098329,4200,12367,34.0,5
Sydney_708,Sydney,NSW,-33.812792,151.415831,4200,12367,34.0,5
Sydney_709,Sydney,NSW,-33.785606,151.016245,4200,12367,34.0,5
Sydney_710,Sydney,NSW,-34.017027,151.287804,4200,12367,34.0,5
Sydney_711,Sydney,NSW,-33.710943,151.282563,4200,12367,34.0,5
Sydney_712,Sydney,NSW,-33.962733,151.023436,4200,12367,34.0,5
Sydney_713,Sydney,NSW,-33.898482,151.401993,4200,12367,34.0,5
